,0,CRe,DoubleCCRe,TripleCC,Bracket,Benzene,CycleRe,SingleCO,DoubleCO,Predict_LogS,Predict_LogP,Predict_Hansen_Polarity,Predict_Hansen_dis,Predict_Hansen_H_bond,error
0,iterration,,,,,,,,,,,,,,
7134,,10.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1688,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7412,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7414,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7416,,10.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7418,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7420,,10.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7422,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7424,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7426,,10.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7428,,10.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7430,,10.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7118,,10.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7432,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7436,,10.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7438,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7440,,10.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7442,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7444,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7446,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7448,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7506,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7138,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7136,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7434,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7206,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7116,,10.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7528,,10.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7312,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7618,,10.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7620,,10.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1492,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7108,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1340,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7622,,10.0,0.0,1.0,3.0,0.0,0.0,6.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1702,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7106,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7624,,10.0,0.0,1.0,3.0,0.0,0.0,8.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7104,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1704,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1338,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7102,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7626,,10.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1494,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7628,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1336,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1496,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1686,,10.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7630,,10.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7110,,10.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1342,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1490,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7616,,10.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1698,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7114,,10.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7112,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7530,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7532,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7534,,10.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7536,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1700,,10.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7538,,10.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7540,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7526,,10.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7542,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7546,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1486,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7602,,10.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7604,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7606,,10.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7608,,10.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7610,,10.0,0.0,1.0,3.0,0.0,0.0,9.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7612,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7614,,10.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1488,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7544,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7328,,10.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1668,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6790,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7318,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7226,,10.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1880,,10.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7246,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1882,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7316,,10.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1884,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6794,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7208,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7310,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7244,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6796,,10.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7228,,10.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6798,,10.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1886,,10.0,0.0,0.0,3.0,0.0,0.0,10.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7230,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1888,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1878,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6818,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1876,,10.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1874,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7220,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7218,,10.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7222,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7324,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7224,,10.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7216,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1864,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1866,,10.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1862,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7326,,10.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1868,,10.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7214,,10.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7212,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1312,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6792,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1870,,10.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1872,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7210,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7232,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7308,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1306,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6788,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6800,,10.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6804,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6806,,10.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7242,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7322,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6808,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6802,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6810,,10.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6812,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6814,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1304,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1308,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7320,,10.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1302,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7240,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
6816,,10.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1314,,10.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7236,,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
1310,,10.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7238,,10.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
7234,,10.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,-1.27,0.31,2.9,17.7,11.0,0.2066666666666659
8372,,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
8134,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
4884,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
7870,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
2880,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
5164,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
4452,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
3050,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
1079,,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
1049,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
7688,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
8986,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
9469,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
9451,,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
1045,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
4454,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
2370,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
9459,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
8370,,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
8044,,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
1039,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
6662,,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
2368,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
3844,,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
3210,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
1844,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
1840,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
3214,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
3212,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
9457,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
7504,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
1157,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
8130,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
7406,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
1021,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
9154,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
7400,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
8518,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
8444,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
6074,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
7594,,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
9094,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
7598,,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
4306,,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
3046,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
999,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
997,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
4302,,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
2544,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
8926,,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
7600,,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
8450,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
8734,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
1095,,10.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
8864,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
4156,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
6190,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
8982,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
7960,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
9098,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
2022,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
9475,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
9200,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
6196,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
7404,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
989,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
1029,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
