,0,C,Double,Triple,Bracket,Cyclic,Predict,Error
0,iterration,,,,,,,
1,1,,,,,,,
1291,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
6582,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
6984,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
1249,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
21,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
1998,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
6987,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
6988,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
1902,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
1415,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
19,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2004,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
1820,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
6990,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
6238,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
6992,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
1289,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
6661,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
5697,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
6170,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4490,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9043,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4486,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
847,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
329,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
335,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
7867,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4452,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4451,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4448,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4496,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4446,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4444,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
341,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
7868,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
343,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2861,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4434,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
345,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4428,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
347,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
7870,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9514,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
7874,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9034,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9026,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4663,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4661,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
269,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
271,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
275,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
8984,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
279,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2801,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4634,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
281,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4510,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2803,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
2813,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4598,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4596,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4594,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4592,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4591,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
7850,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4580,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
7856,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9518,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
285,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
349,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9084,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
353,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2983,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2985,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4163,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2999,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4155,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4151,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4149,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4145,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3003,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4135,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
2973,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4111,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3029,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4091,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4089,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3037,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4085,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4083,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9474,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4079,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3041,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4077,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4105,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2971,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9152,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9150,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
355,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2879,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4368,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4366,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4360,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9092,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4352,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9094,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9098,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4305,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4303,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4295,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
7906,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
7908,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
7912,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4235,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9134,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
399,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
2945,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9144,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9146,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2967,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9148,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4665,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
8980,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
8979,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4669,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
7776,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
7779,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
5027,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
5021,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
7781,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
5015,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
7783,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
7784,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
5003,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
2633,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
155,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8896,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
2639,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
8904,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4951,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
8911,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
8913,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
2647,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8915,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8917,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8919,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8921,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8900,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
153,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
931,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
151,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
5171,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
5163,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
5161,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
5159,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
5157,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
5153,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
8853,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
8854,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
5141,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
131,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
2601,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8856,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
5119,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8858,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
8860,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
143,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
5099,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8862,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
5097,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
5091,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
5085,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
5083,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
2613,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8923,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3043,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8925,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
201,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8961,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9556,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2723,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4747,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4745,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
6176,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8967,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4741,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4739,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4735,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
245,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4733,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4723,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4721,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9554,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4695,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9550,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4691,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9548,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4677,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8975,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
8977,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4727,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
2715,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
8959,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2713,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2665,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8929,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4885,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4883,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4879,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8931,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4877,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8933,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
217,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
919,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4841,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2693,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
2695,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4813,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4811,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4805,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
915,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
235,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2705,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
2707,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2709,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
2711,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
7828,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
921,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4075,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3045,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4073,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3600,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9293,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3596,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9294,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3594,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3592,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9296,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3584,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3582,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9298,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3604,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9300,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9302,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9303,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9305,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
606,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
608,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9307,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
612,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3541,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9311,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9312,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9301,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3608,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8006,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9291,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3686,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
731,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3684,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9263,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9264,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3674,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
7998,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3668,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9270,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9426,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
8000,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9424,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9282,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8002,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9287,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3205,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9289,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3209,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
728,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3211,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
727,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3213,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
592,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3535,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3688,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3529,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3515,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9397,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9395,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9360,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3299,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9362,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9392,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9390,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9388,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9386,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3383,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9357,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3381,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3369,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3309,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3367,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3365,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9384,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3355,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3353,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9378,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9380,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9382,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3377,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
650,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9353,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9351,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3513,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
616,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9416,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3485,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
626,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9412,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9410,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9332,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9334,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9336,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9338,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3461,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9341,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3457,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9342,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9344,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3273,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9402,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9346,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
640,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9348,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9349,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9401,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
614,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
8844,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3691,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3193,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3099,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
471,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3959,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
7958,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9196,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9198,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
7960,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9199,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
475,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9200,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9194,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9201,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9203,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3935,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3931,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9204,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9205,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9207,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3925,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9209,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3921,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
477,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9202,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9192,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
9190,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
768,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3049,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3051,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9472,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3055,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3057,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
781,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
4051,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
778,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
776,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
461,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
7954,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9468,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9466,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4009,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
4003,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
770,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3999,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3997,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
3995,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9184,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3993,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
7956,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
9188,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3131,,7.0,0.0,0.0,0.0,0.0,369.45,4.070422535211264
3692,,7.0,1.0,0.0,0.0,0.0,369.45,4.070422535211264
